year,crop,crop_hu,group,category,category_hu,unit,value,source_file,sheet,raw_label
2020,wheat,Búza,cereals,closing_stock,Zárókészlet,value,11917904.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Closing stock
2020,wheat,Búza,cereals,closing_stock,Zárókészlet,value,3578805.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Closing stock
2020,wheat,Búza,cereals,closing_stock,Zárókészlet,value,7699437.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Closing stock
2020,wheat,Búza,cereals,closing_stock,Zárókészlet,value,6654.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Closing stock
2020,wheat,Búza,cereals,closing_stock,Zárókészlet,value,312843.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Closing stock
2020,wheat,Búza,cereals,closing_stock,Zárókészlet,value,54842.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Closing stock
2020,wheat,Búza,cereals,closing_stock,Zárókészlet,value,40945.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Closing stock
2020,wheat,Búza,cereals,closing_stock,Zárókészlet,value,165738.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Closing stock
2020,wheat,Búza,cereals,exports,Export,value,8352459.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Exports
2020,wheat,Búza,cereals,exports,Export,value,3115679.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Exports
2020,wheat,Búza,cereals,exports,Export,value,4241082.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Exports
2020,wheat,Búza,cereals,exports,Export,value,6568.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Exports
2020,wheat,Búza,cereals,exports,Export,value,884984.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Exports
2020,wheat,Búza,cereals,exports,Export,value,8028.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Exports
2020,wheat,Búza,cereals,exports,Export,value,10359.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Exports
2020,wheat,Búza,cereals,exports,Export,value,16067.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Exports
2020,wheat,Búza,cereals,food_use,Élelmezési felhasználás,value,1844888.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,domestic food consumption
2020,wheat,Búza,cereals,food_use,Élelmezési felhasználás,value,1298010.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,domestic food consumption
2020,wheat,Búza,cereals,food_use,Élelmezési felhasználás,value,442531.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,domestic food consumption
2020,wheat,Búza,cereals,food_use,Élelmezési felhasználás,value,59243.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,domestic food consumption
2020,wheat,Búza,cereals,food_use,Élelmezési felhasználás,value,24212.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,domestic food consumption
2020,wheat,Búza,cereals,food_use,Élelmezési felhasználás,value,13514.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,domestic food consumption
2020,wheat,Búza,cereals,food_use,Élelmezési felhasználás,value,1371.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,domestic food consumption
2020,wheat,Búza,cereals,food_use,Élelmezési felhasználás,value,4777.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,domestic food consumption
2020,wheat,Búza,cereals,harvested_area,Betakarított terület,ha,2337648.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Harvested area, hectare"
2020,wheat,Búza,cereals,harvested_area,Betakarított terület,ha,936624.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Harvested area, hectare"
2020,wheat,Búza,cereals,harvested_area,Betakarított terület,ha,981006.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Harvested area, hectare"
2020,wheat,Búza,cereals,harvested_area,Betakarított terület,ha,2987.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Harvested area, hectare"
2020,wheat,Búza,cereals,harvested_area,Betakarított terület,ha,261375.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Harvested area, hectare"
2020,wheat,Búza,cereals,harvested_area,Betakarított terület,ha,26323.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Harvested area, hectare"
2020,wheat,Búza,cereals,harvested_area,Betakarított terület,ha,25764.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Harvested area, hectare"
2020,wheat,Búza,cereals,harvested_area,Betakarított terület,ha,73812.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Harvested area, hectare"
2020,wheat,Búza,cereals,imports,Import,value,484152.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Imports
2020,wheat,Búza,cereals,imports,Import,value,191159.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Imports
2020,wheat,Búza,cereals,imports,Import,value,168267.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Imports
2020,wheat,Búza,cereals,imports,Import,value,55230.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Imports
2020,wheat,Búza,cereals,imports,Import,value,52599.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Imports
2020,wheat,Búza,cereals,imports,Import,value,6932.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Imports
2020,wheat,Búza,cereals,imports,Import,value,3412.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Imports
2020,wheat,Búza,cereals,imports,Import,value,556.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Imports
2020,wheat,Búza,cereals,other_use,Egyéb felhasználás,value,1096.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Other consumption | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,wheat,Búza,cereals,production,Termelés,ha,15615549.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Total harvested production, tonne"
2020,wheat,Búza,cereals,production,Termelés,ha,5121479.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Total harvested production, tonne"
2020,wheat,Búza,cereals,production,Termelés,ha,8414350.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Total harvested production, tonne"
2020,wheat,Búza,cereals,production,Termelés,ha,11743.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Total harvested production, tonne"
2020,wheat,Búza,cereals,production,Termelés,ha,1483954.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Total harvested production, tonne"
2020,wheat,Búza,cereals,production,Termelés,ha,84346.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Total harvested production, tonne"
2020,wheat,Búza,cereals,production,Termelés,ha,76968.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Total harvested production, tonne"
2020,wheat,Búza,cereals,production,Termelés,ha,304599.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Total harvested production, tonne"
2020,wheat,Búza,cereals,production,Termelés,ha,15615549.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total harvested production
2020,wheat,Búza,cereals,production,Termelés,ha,5121479.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total harvested production
2020,wheat,Búza,cereals,production,Termelés,ha,8414350.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total harvested production
2020,wheat,Búza,cereals,production,Termelés,ha,11743.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total harvested production
2020,wheat,Búza,cereals,production,Termelés,ha,1483954.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total harvested production
2020,wheat,Búza,cereals,production,Termelés,ha,84346.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total harvested production
2020,wheat,Búza,cereals,production,Termelés,ha,76968.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total harvested production
2020,wheat,Búza,cereals,production,Termelés,ha,304599.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total harvested production
2020,wheat,Búza,cereals,seed_use,Vetőmag-felhasználás,value,68797.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,seed for sowing | – | – | – | – | – | – | – | – | – | …
2020,wheat,Búza,cereals,seed_use,Vetőmag-felhasználás,value,232118.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,seed for sowing | – | – | – | – | – | – | – | – | – | …
2020,wheat,Búza,cereals,seed_use,Vetőmag-felhasználás,value,72088.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,seed for sowing | – | – | – | – | – | – | – | – | – | …
2020,wheat,Búza,cereals,seed_use,Vetőmag-felhasználás,value,234286.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,seed for sowing | – | – | – | – | – | – | – | – | – | …
2020,wheat,Búza,cereals,seed_use,Vetőmag-felhasználás,value,80458.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,seed for sowing | – | – | – | – | – | – | – | – | – | …
2020,wheat,Búza,cereals,seed_use,Vetőmag-felhasználás,value,67739.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,seed for sowing | – | – | – | – | – | – | – | – | – | …
2020,wheat,Búza,cereals,seed_use,Vetőmag-felhasználás,value,350372.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Seed consumption for sowing
2020,wheat,Búza,cereals,seed_use,Vetőmag-felhasználás,value,223750.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Seed consumption for sowing
2020,wheat,Búza,cereals,seed_use,Vetőmag-felhasználás,value,29555.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Seed consumption for sowing
2020,wheat,Búza,cereals,seed_use,Vetőmag-felhasználás,value,508.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Seed consumption for sowing
2020,wheat,Búza,cereals,seed_use,Vetőmag-felhasználás,value,67303.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Seed consumption for sowing
2020,wheat,Búza,cereals,seed_use,Vetőmag-felhasználás,value,6383.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Seed consumption for sowing
2020,wheat,Búza,cereals,seed_use,Vetőmag-felhasználás,value,5185.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Seed consumption for sowing
2020,wheat,Búza,cereals,seed_use,Vetőmag-felhasználás,value,16500.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Seed consumption for sowing
2020,wheat,Búza,cereals,total_use,Összes felhasználás,value,29486968.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total use
2020,wheat,Búza,cereals,total_use,Összes felhasználás,value,9355340.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total use
2020,wheat,Búza,cereals,total_use,Összes felhasználás,value,17118977.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total use
2020,wheat,Búza,cereals,total_use,Összes felhasználás,value,73192.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total use
2020,wheat,Búza,cereals,total_use,Összes felhasználás,value,1963671.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total use
2020,wheat,Búza,cereals,total_use,Összes felhasználás,value,146997.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total use
2020,wheat,Búza,cereals,total_use,Összes felhasználás,value,122063.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total use
2020,wheat,Búza,cereals,total_use,Összes felhasználás,value,505291.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,Total use
2020,wheat,Búza,cereals,yield,Termésátlag,value,6680.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Average yield, kilogram/hectare"
2020,wheat,Búza,cereals,yield,Termésátlag,value,5470.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Average yield, kilogram/hectare"
2020,wheat,Búza,cereals,yield,Termésátlag,value,8580.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Average yield, kilogram/hectare"
2020,wheat,Búza,cereals,yield,Termésátlag,value,3930.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Average yield, kilogram/hectare"
2020,wheat,Búza,cereals,yield,Termésátlag,value,5680.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Average yield, kilogram/hectare"
2020,wheat,Búza,cereals,yield,Termésátlag,value,3200.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Average yield, kilogram/hectare"
2020,wheat,Búza,cereals,yield,Termésátlag,value,2990.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Average yield, kilogram/hectare"
2020,wheat,Búza,cereals,yield,Termésátlag,value,4130.0,Cereal_Supply_Balance.xlsx,19.1.1.21.,"Average yield, kilogram/hectare"
2020,peas,Borsó,field_crops,closing_stock,Zárókészlet,value,240036.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Closing stock, 31 December | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –"
2020,peas,Borsó,field_crops,closing_stock,Zárókészlet,value,248.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Closing stock, 31 December | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –"
2020,peas,Borsó,field_crops,closing_stock,Zárókészlet,value,17997.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Closing stock, 31 December | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –"
2020,peas,Borsó,field_crops,closing_stock,Zárókészlet,value,142919.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Closing stock, 31 December | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –"
2020,peas,Borsó,field_crops,closing_stock,Zárókészlet,value,536.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Closing stock, 31 December | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –"
2020,peas,Borsó,field_crops,closing_stock,Zárókészlet,value,9128.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Closing stock, 31 December | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –"
2020,peas,Borsó,field_crops,closing_stock,Zárókészlet,value,131788.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Closing stock, 31 December | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –"
2020,peas,Borsó,field_crops,closing_stock,Zárókészlet,value,327.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Closing stock, 31 December | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –"
2020,peas,Borsó,field_crops,closing_stock,Zárókészlet,value,339.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,"Closing stock, 31 December | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –"
2020,peas,Borsó,field_crops,closing_stock,Zárókészlet,value,98607.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Closing stock | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,closing_stock,Zárókészlet,value,535254.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Closing stock | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,closing_stock,Zárókészlet,value,23.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Closing stock | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,exports,Export,value,105486.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Exports | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,exports,Export,value,352396.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Exports | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,exports,Export,value,586.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Exports | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,food_use,Élelmezési felhasználás,value,15169.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,domestic food consumption | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,food_use,Élelmezési felhasználás,value,513160.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,domestic food consumption | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,food_use,Élelmezési felhasználás,value,310.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,domestic food consumption | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,imports,Import,value,163168.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Imports | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,imports,Import,value,141206.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Imports | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,imports,Import,value,3592.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Imports | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,other_use,Egyéb felhasználás,value,169663.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,other sales | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,other_use,Egyéb felhasználás,value,45.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,other sales | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,other_use,Egyéb felhasználás,value,6489.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,other sales | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,other_use,Egyéb felhasználás,value,426263.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,other sales | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,other_use,Egyéb felhasználás,value,549.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,other sales | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,other_use,Egyéb felhasználás,value,82627.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,other sales | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,other_use,Egyéb felhasználás,value,159.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,other sales | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,other_use,Egyéb felhasználás,value,424.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,other sales | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,other_use,Egyéb felhasználás,value,108496.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Other consumption | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,other_use,Egyéb felhasználás,value,912.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Other consumption | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,production,Termelés,ha,165757.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total harvested production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,production,Termelés,ha,1697961.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total harvested production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,production,Termelés,ha,1165.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total harvested production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,production,Termelés,value,24782.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Consumption from own production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,production,Termelés,value,166.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Consumption from own production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,production,Termelés,value,5.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Consumption from own production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,production,Termelés,value,3.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Consumption from own production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,production,Termelés,value,263269.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Gross production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,production,Termelés,value,1154.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Gross production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,production,Termelés,value,23484.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Gross production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,production,Termelés,value,875478.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Gross production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,production,Termelés,value,5276.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Gross production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,production,Termelés,value,5092.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Gross production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,production,Termelés,value,774941.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Gross production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,production,Termelés,value,617.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Gross production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,production,Termelés,value,1389.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Gross production | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,seed_use,Vetőmag-felhasználás,value,5400.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Seed consumption for sowing | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,seed_use,Vetőmag-felhasználás,value,6173.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Seed consumption for sowing | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,seed_use,Vetőmag-felhasználás,value,78.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Seed consumption for sowing | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,total_use,Összes felhasználás,value,538486.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total use | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,total_use,Összes felhasználás,value,1498.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total use | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,total_use,Összes felhasználás,value,43139.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total use | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,total_use,Összes felhasználás,value,1021102.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total use | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,total_use,Összes felhasználás,value,5810.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total use | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,total_use,Összes felhasználás,value,13990.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total use | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,total_use,Összes felhasználás,value,935872.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total use | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,total_use,Összes felhasználás,value,1032.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total use | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,total_use,Összes felhasználás,value,1635.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total use | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,total_use,Összes felhasználás,value,458432.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total use | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
2020,peas,Borsó,field_crops,total_use,Összes felhasználás,value,2383754.0,Field_Crop_Supply_Balance.xlsx,19.1.1.22.,Total use | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | – | –
